# Nintendo - Nintendo 64 - 20130203-100700
#=======================================================================================================================
#  Id       #  Title
#-----------------------------------------------------------------------------------------------------------------------
b61d114a	NFL Quarterback Club 2000 (USA)
129928ed	NFL Quarterback Club 98 (Europe)
94368db1	NFL Quarterback Club 98 (USA)
8d95305f	NFL Quarterback Club 99 (Europe)
ce525bc5	NFL Quarterback Club 99 (USA)
5caabe5a	NHL 99 (Europe) (En,De,Sv,Fi)
50f81f73	NHL 99 (USA)
5ef28cfb	NHL Blades of Steel '99 (USA)
30b28491	NHL Breakaway 98 (Europe)
f59b082f	NHL Breakaway 98 (USA)
b7e1618a	NHL Breakaway 99 (Europe)
9f774781	NHL Breakaway 99 (USA)
36696571	NHL Pro 99 (Europe)
36d43f29	Nagano Winter Olympics '98 (Europe)
1f8d21fb	Nagano Winter Olympics '98 (USA)
03776764	Namco Museum 64 (USA)
4b8b23dc	Neon Genesis Evangelion (Japan)
88b774c4	New Tetris, The (Europe)
82a76dc9	New Tetris, The (USA)
134c09da	Nightmare Creatures (USA)
2d96c091	Nintama Rantarou 64 Game Gallery (Japan)
a2d1d0d1	Nintendo All-Star! Dairantou Smash Brothers (Japan)
575fbfe5	Nuclear Strike 64 (Europe) (En,Fr)
2f575e61	Nuclear Strike 64 (Germany)
1a70d11a	Nuclear Strike 64 (USA)
02ff4df5	Nushi Zuri 64 (Japan)
df59e5f2	Nushi Zuri 64 (Japan) (Rev A)
6a81744d	Nushi Zuri 64 - Shiokaze ni Notte (Japan)
6e79473e	O.D.T. (Europe) (En,Fr,De,Es,It) (Proto)
ae7e3a9e	O.D.T. (USA) (En,Fr,Es) (Proto)
e1938232	Off Road Challenge (Europe)
129badcc	Off Road Challenge (USA)
d52f01fd	Ogre Battle 64 - Person of Lordly Caliber (Japan) (Rev A)
c650be3c	Ogre Battle 64 - Person of Lordly Caliber (USA)
50c78d4c	Ogre Battle 64 - Person of Lordly Caliber (USA) (Rev A)
1c7b9ed5	Olympic Hockey 98 (Europe) (En,Fr,De,Es)
436cc625	Olympic Hockey 98 (Japan)
c57c7643	Olympic Hockey 98 (USA)
ff03ec8a	Onegai Monsters (Japan)
15f1c325	Operation WinBack (Europe) (En,Fr,De,Es,It)
ab901b83	PD Ultraman Battle Collection 64 (Japan)
2b07f591	PGA European Tour (USA)
07b0271e	PGA European Tour Golf (Europe) (En,Fr,De,Es,It)
41363874	Pachinko 365 Nichi (Japan)
7cab0055	Paper Mario (Europe) (En,Fr,De,Es)
d56d1c89	Paper Mario (USA)
d98c3f8b	Paperboy (Europe)
2fceeff6	Paperboy (USA)
66420991	Parlor! Pro 64 - Pachinko Jikki Simulation Game (Japan)
decd5d16	Penny Racers (Europe)
06beea3f	Penny Racers (USA)
c4639ed6	Perfect Dark (Europe) (En,Fr,De,Es,It)
d76471db	Perfect Dark (Japan)
f0fe18f0	Perfect Dark (USA)
f85a16f1	Perfect Dark (USA) (Rev A)
2ae884cd	Pikachuu Genki de Chuu (Japan)
334e88bf	Pilotwings 64 (Europe) (En,Fr,De)
001ee45b	Pilotwings 64 (Japan)
c445f7e3	Pilotwings 64 (USA)
443b309a	Pokemon Puzzle League (Europe)
ee080ccd	Pokemon Puzzle League (France)
7d4c9859	Pokemon Puzzle League (Germany)
281afb0d	Pokemon Puzzle League (USA)
8a8f6d5f	Pokemon Snap (Australia)
e9100906	Pokemon Snap (Europe)
116b2cac	Pokemon Snap (France)
482a6d8d	Pokemon Snap (Germany)
d3ae1d04	Pokemon Snap (Italy)
100aacc0	Pokemon Snap (Japan)
426a1919	Pokemon Snap (Spain)
df387848	Pokemon Snap (USA)
9bef1033	Pokemon Snap Station (USA) (Promo)
7a8bf040	Pokemon Stadium (Europe)
60f6be65	Pokemon Stadium (Europe) (Rev A)
476848f6	Pokemon Stadium (France)
3243a2a7	Pokemon Stadium (Germany)
77a59419	Pokemon Stadium (Italy)
3b2a3f7a	Pokemon Stadium (Japan)
7adfb7e0	Pokemon Stadium (Spain)
3003e90c	Pokemon Stadium (USA)
9dedba0e	Pokemon Stadium (USA) (Rev A)
85f53d6c	Pokemon Stadium 2 (Europe)
a72c55af	Pokemon Stadium 2 (France)
b0a291fc	Pokemon Stadium 2 (Germany)
c849c481	Pokemon Stadium 2 (Italy)
c876be9c	Pokemon Stadium 2 (Japan)
391119b5	Pokemon Stadium 2 (Spain)
fbff058a	Pokemon Stadium 2 (USA)
16701567	Pokemon Stadium Kin Gin (Japan)
ba3ec852	Polaris SnoCross (USA)
bc7e2494	Power League 64 (Japan)
88250ab1	Power Rangers - Lightspeed Rescue (Europe)
eb8ce95b	Power Rangers - Lightspeed Rescue (USA)
4ee7cd7e	Powerpuff Girls, The - Chemical X-Traction (USA)
74a0c415	Premier Manager 64 (Europe)
01e83335	Pro Mahjong Kiwame 64 (Japan)
fb5fcd97	Pro Mahjong Kiwame 64 (Japan) (Rev A)
388da567	Pro Mahjong Tsuwamono 64 - Jansou Battle ni Chousen (Japan)
9c32adeb	Puyo Puyo 4 - Puyo Puyon Party (Japan)
c256544c	Puyo Puyo Sun 64 (Japan)
30238199	Puzzle Bobble 64 (Japan)
6f79b0eb	Quake 64 (Europe)
06d5cdbb	Quake 64 (USA)
7098df97	Quake II (Europe)
5d880e55	Quake II (USA)
e90856e8	Quest 64 (USA)
170f63b2	RR64 - Ridge Racer 64 (Europe)
7ccb9749	RR64 - Ridge Racer 64 (USA)
4e3c9433	RTL World League Soccer 2000 (Germany)
d660a56f	Racing Simulation 2 (Germany)
2146409a	Rakuga Kids (Europe)
4c07c266	Rakuga Kids (Japan)
a1c36245	Rally '99 (Japan)
faf5c3b6	Rally Challenge 2000 (USA)
dfba19d6	Rampage - World Tour (Europe)
6fe4da23	Rampage - World Tour (USA)
0d4654a8	Rampage 2 - Universal Tour (Europe)
75e8c2ad	Rampage 2 - Universal Tour (USA)
c3909721	Rat Attack! (Europe) (En,Fr,De,Es,It,Nl)
78f6ffa2	Rat Attack! (USA) (En,Fr,De,Es,It,Nl)
b7e10177	Rayman 2 - The Great Escape (Europe) (En,Fr,De,Es,It)
72ee54b2	Rayman 2 - The Great Escape (USA) (En,Fr,De,Es,It)
d6c8d961	Razmoket, Les - La Chasse aux Tresors (France)
208350c5	Razor Freestyle Scooter (USA)
194bb8a1	Re-Volt (Europe) (En,Fr,De,Es)
9366c53c	Re-Volt (USA)
f2fe85ad	Ready 2 Rumble Boxing (Europe) (En,Fr,De)
e8d926f3	Ready 2 Rumble Boxing (USA)
a64fdf28	Ready 2 Rumble Boxing - Round 2 (USA)
a9936cec	Resident Evil 2 (Europe) (En,Fr)
d890979f	Resident Evil 2 (USA)
6a0d64bb	Resident Evil 2 (USA) (Rev A)
e3bc7725	Road Rash 64 (Europe)
2da44585	Road Rash 64 (USA)
c2d2f16b	Roadsters (Europe) (En,Fr,De,Es,It,Nl)
f68d139e	Roadsters (USA) (En,Fr,Es)
49bb7dde	Robot Ponkottsu 64 - 7tsu no Umi no Caramel (Japan)
3a711f12	Robotech - Crystal Dreams (USA) (Proto)
862acd20	Robotron 64 (Europe)
123d44cc	Robotron 64 (USA)
2960ff8b	Rocket - Robot on Wheels (Europe) (En,Fr,De)
b0f36d79	Rocket - Robot on Wheels (USA)
e1919c66	Rockman Dash - Hagane no Boukenshin (Japan)
e1d7919f	Rugrats - Die grosse Schatzsuche (Germany)
ea79ad0a	Rugrats - Scavenger Hunt (USA)
65ede901	Rugrats - Treasure Hunt (Europe)
17bd7518	Rugrats in Paris - The Movie (Europe)
8f09af37	Rugrats in Paris - The Movie (USA)
9b364df7	Rush 2 - Extreme Racing USA (Europe) (En,Fr,De,Es,It,Nl)
5412916b	Rush 2 - Extreme Racing USA (USA)
da47d3c9	S.C.A.R.S. (Europe) (En,Fr,De)
6594b593	S.C.A.R.S. (USA)
adf81b90	SD Hiryuu no Ken Densetsu (Japan)
e8d0810b	Saikyou Habu Shougi (Japan)
78cd03c9	San Francisco Rush - Extreme Racing (Europe) (En,Fr,De)
32e250ba	San Francisco Rush - Extreme Racing (USA) (En,Fr,De)
df85fdc3	San Francisco Rush 2049 (Europe) (En,Fr,De,Es,It,Nl)
1a03b9de	San Francisco Rush 2049 (USA)
81cdd595	Scooby-Doo! - Classic Creep Capers (Europe)
e3a2f1e7	Scooby-Doo! - Classic Creep Capers (USA)
91cc1ed6	Scooby-Doo! - Classic Creep Capers (USA) (Rev A)
679487b0	Shadow Man (Brazil)
0cd66c1f	Shadow Man (Europe) (En,Es,It)
cb221562	Shadow Man (France)
1f171a3f	Shadow Man (Germany)
47e05128	Shadow Man (USA)
abb08bc3	Shadowgate 64 - Trials of the Four Towers (Europe)
d49b5065	Shadowgate 64 - Trials of the Four Towers (Europe) (Es,It)
dc3ed03e	Shadowgate 64 - Trials of the Four Towers (Europe) (Fr,De,Nl)
f2665afd	Shadowgate 64 - Trials of the Four Towers (Japan)
1e9986e5	Shadowgate 64 - Trials of the Four Towers (USA) (En,Es)
62c99de2	Shin Nihon Pro Wrestling Toukon Road - Brave Spirits (Japan)
be0fc7e8	Shin Nihon Pro Wrestling Toukon Road 2 - The Next Generation (Japan)
f7a96b81	SimCity 2000 (Japan)
9b691df4	Snobo Kids (Japan)
5c98f900	Snow Speeder (Japan)
4f2415f3	Snowboard Kids (Europe)
540c190b	Snowboard Kids (USA)
43afb227	Snowboard Kids 2 (Australia)
ca84aace	Snowboard Kids 2 (USA)
1d8f9d5e	Sonic Wings Assault (Japan)
40ac4211	South Park (Brazil)
acd74f7f	South Park (Europe) (En,Fr,Es)
3445c078	South Park (Germany)
faae9aa3	South Park (USA)
ed36fa49	South Park - Chef's Luv Shack (Europe)
67d38382	South Park - Chef's Luv Shack (USA)
de023e0a	South Park Rally (Europe)
2c1f0859	South Park Rally (USA)
803f78ac	Space Dynamites (Japan)
62e6deff	Space Invaders (USA)
6148b598	SpaceStation Silicon Valley (Europe) (En,Fr,De,Es,It,Nl,Pt)
7abf7f2c	SpaceStation Silicon Valley (Japan) (Proto)
76db1da1	SpaceStation Silicon Valley (USA)
a2866a6e	Spider-Man (USA)
879edb89	Star Fox 64 (Japan)
363e7ee8	Star Fox 64 (USA)
d71902b0	Star Fox 64 (USA) (Rev A)
f51d4c7c	Star Soldier - Vanishing Earth (Japan)
052945e7	Star Soldier - Vanishing Earth (USA)
c7bfb542	Star Twins (Japan)
13cc4ca4	Star Wars - Rogue Squadron (Europe) (En,Fr,De)
a6e336ce	Star Wars - Rogue Squadron (Europe) (En,Fr,De) (Rev A)
2d6fa165	Star Wars - Rogue Squadron (USA)
4a479574	Star Wars - Rogue Squadron (USA) (Rev A)
675d15b2	Star Wars - Shadows of the Empire (Europe)
02fae534	Star Wars - Shadows of the Empire (USA)
b0dbb100	Star Wars - Shadows of the Empire (USA) (Rev A)
f4e546d1	Star Wars - Shadows of the Empire (USA) (Rev B)
de90ade4	Star Wars - Shutsugeki! Rogue Chuutai (Japan)
54f66bb9	Star Wars - Teikoku no Kage (Japan)
f6b20484	Star Wars Episode I - Battle for Naboo (Europe)
97ebbea8	Star Wars Episode I - Battle for Naboo (USA)
ede47e8a	Star Wars Episode I - Racer (Europe) (En,Fr,De)
794412bf	Star Wars Episode I - Racer (Japan)
494c667a	Star Wars Episode I - Racer (USA)
d42fcfe1	StarCraft 64 (Australia)
35f8c03c	StarCraft 64 (Germany) (Proto)
14c77369	StarCraft 64 (USA)
0dab69e2	StarCraft 64 (USA) (Beta)
171b80e1	Starshot - Space Circus Fever (Europe) (En,Fr,De)
64370749	Starshot - Space Circus Fever (USA) (En,Fr,Es)
f60613de	Stunt Racer 64 (USA)
0be4f736	Super B-Daman - Battle Phoenix 64 (Japan)
be01964b	Super Bowling (Japan)
e651cbaa	Super Bowling (USA)
11fb579b	Super Mario 64 (Europe) (En,Fr,De)
5cf7952a	Super Mario 64 (Japan)
bc9ff5f2	Super Mario 64 (Japan) (Rev A) (Shindou Edition)
42c43204	Super Mario 64 (USA)
dab52b89	Super Robot Spirits (Japan)
70fbc3b8	Super Robot Taisen 64 (Japan)
b2f04090	Super Smash Bros. (Australia)
7976248c	Super Smash Bros. (Europe) (En,Fr,De)
dd2df6d9	Super Smash Bros. (USA)
d96b76c3	Super Speed Race 64 (Japan)
0a6377ee	Supercross 2000 (Europe) (En,Fr,De)
5a8a721d	Supercross 2000 (USA)
9cef1753	Superman (Europe) (En,Fr,De,Es,It,Nl)
f10d66f0	Superman - The New Superman Aventures (USA) (En,Fr,Es)
dc83bcd3	Susume! Taisen Puzzle Dama - Toukon! Marutama Chou (Japan)
cb366589	Sydney 2000 (Europe) (Proto)
9b7b6f51	Sydney 2000 (USA) (Proto)
b5e8a1df	TG Rally 2 (Europe)
7ea56078	Tamiya Racing 64 (USA) (Proto)
5fa14035	Tarzan (Europe)
c1176831	Tarzan (France)
67dbec0b	Tarzan (Germany)
2b59490b	Tarzan (USA)
85382541	Taz Express (Europe) (En,Fr,De,Es,It,Nl)
9e9b2ed5	Taz Express (USA) (Proto)
fad893ea	Telefoot Soccer 2000 (France)
08b4ca1b	Tetris 64 (Japan)
2e953131	Tetrisphere (Europe)
5db18578	Tetrisphere (USA)
cf7aa5ef	Tigger's Honey Hunt (Europe) (En,Fr,De,Es,It,Nl,Da)
79f8bf3b	Tigger's Honey Hunt (USA)
b430ba47	Tom Clancy's Rainbow Six (Europe)
31bc7b49	Tom Clancy's Rainbow Six (France)
1f872c4a	Tom Clancy's Rainbow Six (Germany)
67f3d120	Tom Clancy's Rainbow Six (USA)
b030a574	Tom and Jerry in Fists of Furry (Europe) (En,Fr,De,Es,It,Nl)
f0bfc6ab	Tom and Jerry in Fists of Furry (USA)
e5bc76d8	Tommy Thunder (USA) (Proto)
a10b0009	Tonic Trouble (Europe) (En,Fr,De,Es,It)
0ecd289a	Tonic Trouble (USA) (Rev A)
ee2c9008	Tony Hawk's Pro Skater (USA)
1be278c1	Tony Hawk's Pro Skater (USA) (Rev A)
dc703b1e	Tony Hawk's Pro Skater 2 (Europe)
6df2d58e	Tony Hawk's Pro Skater 2 (USA)
ed73272e	Tony Hawk's Pro Skater 3 (USA)
93a26129	Tony Hawk's Skateboarding (Europe)
55c88f04	Toon Panic (Japan) (Proto)
dc687ad1	Top Gear Hyper-Bike (Europe)
d9af869c	Top Gear Hyper-Bike (Japan)
3e9ce2af	Top Gear Hyper-Bike (USA)
52d39097	Top Gear Overdrive (Europe)
e680b138	Top Gear Overdrive (Japan)
b5b23053	Top Gear Overdrive (USA)
83b04584	Top Gear Rally (Europe)
d8e793f5	Top Gear Rally (Japan)
a04f1cc0	Top Gear Rally (USA)
88c8a6ea	Top Gear Rally 2 (Europe)
ccd50a05	Top Gear Rally 2 (Japan)
7e4e181c	Top Gear Rally 2 (USA)
c1c5b460	Toy Story 2 - Buzz Lightyear to the Rescue! (Europe)
f7a72276	Toy Story 2 - Buzz Lightyear to the Rescue! (USA)
2af45190	Toy Story 2 - Buzz l'Eclair a la Rescousse! (France)
33fd1561	Toy Story 2 - Captain Buzz Lightyear auf Rettungsmission! (Germany)
1878086f	Toy Story 2 - Captain Buzz Lightyear auf Rettungsmission! (Germany) (Rev A)
5e972b7d	Transformers - Beast Wars Metals 64 (Japan)
14c6b5e3	Transformers - Beast Wars Transmetals (USA)
bfb124fc	Triple Play 2000 (USA)
c0891399	Tsumi to Batsu - Hoshi no Keishousha (Japan)
019a0c30	Turok - Dinosaur Hunter (Europe)
5ed8ab71	Turok - Dinosaur Hunter (Europe) (Rev A)
03d8ca48	Turok - Dinosaur Hunter (Europe) (Rev B)
70398790	Turok - Dinosaur Hunter (Germany)
5a345522	Turok - Dinosaur Hunter (Germany) (Rev A)
01f632f6	Turok - Dinosaur Hunter (Germany) (Rev B)
777d75e6	Turok - Dinosaur Hunter (USA)
f26ec081	Turok - Dinosaur Hunter (USA) (Rev A)
af6ea1b8	Turok - Dinosaur Hunter (USA) (Rev B)
a2754ca4	Turok - Legenden des Verlorenen Landes (Germany)
6c391585	Turok - Rage Wars (Europe)
6331b573	Turok - Rage Wars (Europe) (En,Fr,It)
416474d8	Turok - Rage Wars (USA)
282319a0	Turok - Rage Wars (USA) (Rev A)
9791b9cf	Turok 2 - Seeds of Evil (Europe)
38b017d5	Turok 2 - Seeds of Evil (Europe) (Demo) (Kiosk)
a309d9d3	Turok 2 - Seeds of Evil (Europe) (En,Fr,Es,It)
fbe927cc	Turok 2 - Seeds of Evil (Germany)
fe3527ae	Turok 2 - Seeds of Evil (USA)
46175228	Turok 2 - Seeds of Evil (USA) (Demo) (Kiosk)
adec745f	Turok 2 - Seeds of Evil (USA) (Rev A)
3113283e	Turok 3 - Shadow of Oblivion (Europe)
e0d0d902	Turok 3 - Shadow of Oblivion (USA)
505e9066	Turok 3 - Shadow of Oblivion (USA) (2000-05-31) (Beta)
a53de25f	Turok 3 - Shadow of Oblivion (USA) (Beta)
394bdd25	Twisted Edge - Extreme Snowboarding (Europe)
3a572b23	Twisted Edge - Extreme Snowboarding (USA)
cb8c642b	Utchan Nanchan no Hono no Challenger - Denryuu Ira Ira Bou (Japan)
d200f779	V-Rally Edition 99 (Europe) (En,Fr,De)
7aab7e2a	V-Rally Edition 99 (Japan)
bfef13e9	V-Rally Edition 99 (USA)
959ecce7	Vigilante 8 (Europe)
c178ea87	Vigilante 8 (France)
179eec29	Vigilante 8 (Germany)
b445edcd	Vigilante 8 (USA)
763d501e	Vigilante 8 - 2nd Offense (Europe)
764abdb3	Vigilante 8 - 2nd Offense (USA)
65785622	Violence Killer - Turok New Generation (Japan)
d20f855c	Virtual Chess 64 (Europe) (En,Fr,De,Es,It,Nl)
3cd894c4	Virtual Chess 64 (USA) (En,Fr,Es)
f8498bd2	Virtual Pool 64 (Europe)
584b2a5f	Virtual Pool 64 (USA)
8e33c3af	Virtual Pro Wrestling 2 - Oudou Keishou (Japan)
2b4b9bef	Virtual Pro Wrestling 64 (Japan)
d3a9f234	WCW Backstage Assault (USA)
e56874ee	WCW Mayhem (Europe)
a1911368	WCW Mayhem (USA)
ac1909a9	WCW Nitro (USA)
428336e2	WCW Nitro (USA) (Alt 1)
b3a472a3	WCW vs. nWo - World Tour (Europe)
ad6fe55f	WCW vs. nWo - World Tour (USA)
85e0c097	WCW vs. nWo - World Tour (USA) (Rev A)
0abbe702	WCW-nWo Revenge (Europe)
2257fd02	WCW-nWo Revenge (USA)
69cf2fe6	WWF Attitude (Europe)
f1f22e20	WWF Attitude (Germany)
f694db1e	WWF Attitude (USA)
eeb166b4	WWF No Mercy (Europe)
1a6f82e4	WWF No Mercy (Europe) (Rev A)
ee8c16c1	WWF No Mercy (USA)
afbc514e	WWF No Mercy (USA) (Rev A)
58062c02	WWF War Zone (Europe)
6cfe13a8	WWF War Zone (USA)
acb7ba1b	WWF WrestleMania 2000 (Europe)
e4e3b9a3	WWF WrestleMania 2000 (Japan)
d514e83c	WWF WrestleMania 2000 (USA)
8e6f987b	Waialae Country Club - True Golf Classics (Europe)
53a68628	Waialae Country Club - True Golf Classics (Europe) (Rev A)
cb760261	Waialae Country Club - True Golf Classics (USA)
76ebdb18	Waialae Country Club - True Golf Classics (USA) (Rev A)
fd10aaa6	War Gods (Europe)
10635b27	War Gods (USA)
d74117b0	Wave Race 64 (Europe) (En,De)
0580eee7	Wave Race 64 (Japan)
a977cc81	Wave Race 64 (Japan) (Rev A)
d3610a02	Wave Race 64 (Japan) (Rev B) (Shindou Edition)
9ef814cd	Wave Race 64 (USA)
dd2bb7b6	Wave Race 64 (USA) (Rev A)
53751331	Wayne Gretzky's 3D Hockey '98 (Europe) (En,Fr,De,Es)
5c593e2e	Wayne Gretzky's 3D Hockey '98 (USA)
0eff3f94	Wayne Gretzky's 3D Hockey (Europe) (En,Fr,De,Es)
694b3b0b	Wayne Gretzky's 3D Hockey (Japan)
2462389e	Wayne Gretzky's 3D Hockey (USA)
6e5a30ed	Wayne Gretzky's 3D Hockey (USA) (Rev A)
e26cff31	Wetrix (Europe) (En,Fr,De,Es,It,Nl)
aebafd6d	Wetrix (Japan)
4eda94c1	Wetrix (USA) (En,Fr,De,Es,It,Nl)
c2571693	Wheel of Fortune (USA)
fed21f49	Wild Choppers (Japan)
ecb6780c	Wildwaters (USA) (Proto)
a5364d80	WinBack (Japan)
9fbd5973	WinBack (Japan) (Rev A)
1a6334d0	WinBack - Covert Operations (USA)
0c3497e4	Wipeout 64 (Europe)
3e8cce96	Wipeout 64 (USA)
8aaf74a3	Wonder Project J2 - Koruro no Mori no Jozet (Japan)
163481d0	World Cup 98 (Europe) (En,Fr,De,Es,It,Nl,Sv,Da)
b875cd94	World Cup 98 (USA) (En,Fr,De,Es,It,Nl,Sv,Da)
74fad5aa	World Driver Championship (Europe) (En,Fr,De,Es,It)
dcd9d2d2	World Driver Championship (USA)
4862ebbd	Worms Armageddon (Europe) (En,Fr,De,Es,It,Nl)
556268b7	Worms Armageddon (USA) (En,Fr,Es)
2bb18eb6	Xena - Warrior Princess - The Talisman of Fate (Europe)
7cb26725	Xena - Warrior Princess - The Talisman of Fate (USA)
656acdf5	Xplorer 64 (Germany) (v1.067) (Unl)
5c97c412	Yakouchuu II - Satsujin Kouro (Japan)
feac925c	Yoshi Story (Japan)
21a5f264	Yoshi's Story (Europe) (En,Fr,De)
01a4b1e9	Yoshi's Story (USA) (En,Ja)
f8bb860c	Yuke Yuke!! Trouble Makers (Japan)
3361b649	Zelda no Densetsu - Mujura no Kamen (Japan)
2de56c55	Zelda no Densetsu - Mujura no Kamen (Japan) (Rev A)
b58e98bb	Zelda no Densetsu - Toki no Ocarina (Japan)
f31c202c	Zelda no Densetsu - Toki no Ocarina (Japan) (Rev A)
656657cd	Zelda no Densetsu - Toki no Ocarina (Japan) (Rev B)
84428431	Zool - Majuu Tsukai Densetsu (Japan)
